Settlement ID@Name@Easting@Northing@Elevation@Population@Net_Name@Net_ID@Net_Influence@Tax_neutral@Tax_Network@Water@Food@Grain@Wine@Timber@Gold@Silver@Copper@Tin@Obsidian@Lead@Slaves@Goats@Sheep@Luxury Items@Is_A_City@Description
1@Samothrace@40.5009@25.53@40@3333@Samothrace@1@80@2.212@0.453@92@85@34@18@90@6@88@17@35@48@16@74@1@66@9@1@A bustling port, welcome to commerce.
193@Ctimene@39.064237@21.978511@0@5850@Independent@0@0@1.797@0.466@91@24@85@97@93@36@14@36@58@1@46@23@54@14@83@1@A bustling port, welcome to commerce.
197@Cyzicus@40.381323@27.892255@0@6316@Independent@0@0@0.582@0.606@47@80@79@22@63@26@94@40@12@29@62@13@16@99@64@1@A bustling port, welcome to commerce.
200@Delphi@38.482289@22.501169@0@9491@Independent@0@0@2.01@3.812@46@70@58@59@30@92@61@62@61@45@32@21@1@62@92@1@A bustling port, welcome to commerce.
207@Doris@38.711233@22.342072@0@7425@Independent@0@0@0.912@0.214@68@47@1@87@19@85@56@81@69@44@45@63@61@20@43@1@A bustling port, welcome to commerce.
208@Drepane@39.666667@19.75@0@4952@Independent@0@0@3.46@1.968@91@8@72@1@32@94@25@6@78@41@12@54@56@36@97@1@A bustling port, welcome to commerce.
218@Eridanus River@44.880785@11.615753@0@821@Independent@0@0@0.526@0.54@67@22@28@83@22@58@87@74@29@84@50@96@14@24@24@0@A bustling port, welcome to commerce.
221@Euboea@38.53@23.87@0@4202@Independent@0@0@0.1@0.113@37@55@87@13@44@35@51@22@64@58@79@16@28@69@37@1@A bustling port, welcome to commerce.
226@Giresun@40.91913@38.39793@0@6670@Independent@0@0@0.664@0.251@70@23@89@4@61@39@44@8@94@93@10@91@34@86@68@1@A bustling port, welcome to commerce.
227@Gulf of Olbia@40.76445@29.923486@0@7648@Independent@0@0@7.678@4.762@84@12@52@29@18@49@43@20@73@64@97@37@92@70@65@0@A bustling port, welcome to commerce.
235@Hellespont@40.2@26.4@0@1476@Independent@0@0@2.535@0.52@2@1@10@84@73@16@25@40@51@37@7@20@95@17@35@0@A bustling port, welcome to commerce.
237@Hippouris@36.312027@25.800762@0@9853@Independent@0@0@4.018@1.168@94@85@54@26@59@23@76@14@47@71@68@80@15@3@67@1@A bustling port, welcome to commerce.
238@Holy Island of Electris@44.777546@12.239227@0@2555@Independent@0@0@0.392@0.124@46@72@7@93@76@54@11@69@82@14@44@86@84@86@62@1@A bustling port, welcome to commerce.
246@Iolcus@39.366305@22.96886@0@7807@Independent@0@0@1.71@0.361@20@50@99@53@41@63@85@85@2@63@89@22@68@10@16@1@A bustling port, welcome to commerce.
252@Ister River@46.35@30.233333@0@4040@Independent@0@0@0.17@0.494@81@35@23@48@36@15@50@24@95@4@90@81@19@48@1@0@A bustling port, welcome to commerce.
255@Kerinthos@38.825075@23.48282@0@9853@Independent@0@0@1.452@0.718@18@40@43@4@43@83@75@20@43@53@99@13@53@0@62@1@A bustling port, welcome to commerce.
256@Kios River@40.423742@29.290237@0@6316@Independent@0@0@0.119@0.03@52@21@45@4@55@79@8@70@12@67@8@27@60@64@80@0@A bustling port, welcome to commerce.
258@Kolone@41.125@29.375@0@3333@Independent@0@0@2.374@0.973@78@8@33@72@70@27@80@19@32@25@75@4@86@49@28@1@A bustling port, welcome to commerce.
261@Lake Triton@33.437522@8.531639@0@9520@Independent@0@0@6.186@2.42@52@94@67@67@30@69@99@56@50@67@26@97@97@79@13@0@A bustling port, welcome to commerce.
263@Larissa@39.6309@22.4264@0@9861@Independent@0@0@2.491@0.968@62@50@90@24@43@0@86@64@27@18@28@55@43@87@60@1@A bustling port, welcome to commerce.
274@Lyra@41.471188@31.760908@0@9064@Independent@0@0@4.721@1.487@33@96@13@78@33@28@76@14@40@23@22@90@35@41@71@1@A bustling port, welcome to commerce.
289@Mysia@40.614722@29.708333@0@7141@Independent@0@0@0.064@0.505@13@6@17@44@23@70@21@85@46@92@26@0@31@86@58@1@A bustling port, welcome to commerce.
301@Olenos@38.153707@21.640599@0@7690@Independent@0@0@4.02@4.079@98@76@94@77@52@28@43@32@59@82@52@40@75@92@2@1@A bustling port, welcome to commerce.
304@Opus@38.702056@22.902374@0@9371@Independent@0@0@3.465@4.006@96@29@18@30@45@22@79@71@55@38@93@51@96@77@38@1@A bustling port, welcome to commerce.
309@Pagasae@39.342582@22.971268@0@6362@Independent@0@0@3.311@2.716@11@48@96@96@8@76@18@24@37@18@63@33@16@55@42@1@A bustling port, welcome to commerce.
310@Pallene@39.983262@23.643718@0@9520@Independent@0@0@1.002@1.287@20@99@60@64@43@20@47@96@44@82@18@76@18@27@86@1@A bustling port, welcome to commerce.
311@Paphlagonia@41@33@0@1476@Independent@0@0@0.254@0.104@32@48@72@5@9@55@59@49@71@95@4@40@59@69@97@1@A bustling port, welcome to commerce.
316@Parthenius@41.631435@32.336859@0@7827@Independent@0@0@1.047@0.595@7@86@33@77@35@11@75@13@67@63@79@54@13@6@32@1@A bustling port, welcome to commerce.
317@Peiresiae@40.175@22.489@0@8754@Independent@0@0@5.568@3.786@43@96@2@66@63@46@21@10@65@54@84@87@39@82@26@1@A bustling port, welcome to commerce.
319@Pelion@39.25@23.25@0@6670@Independent@0@0@7.14@6.044@70@33@53@45@51@99@88@1@76@29@32@78@67@39@14@1@A bustling port, welcome to commerce.
321@Peloponnesus@37.47137@22.218017@0@7807@Independent@0@0@0.199@2.549@84@24@71@91@53@78@31@69@82@0@59@77@26@27@56@1@A bustling port, welcome to commerce.
326@Pherae@39.3829@22.7372@0@855@Independent@0@0@0.09@0.11@42@80@12@60@23@7@7@74@97@71@47@86@23@51@76@1@A bustling port, welcome to commerce.
331@Phthia@39@22.5@0@7156@Independent@0@0@0.204@0.202@93@20@20@42@39@95@84@42@60@64@20@27@97@14@48@1@A bustling port, welcome to commerce.
332@Phylace@39.251@22.58@0@7950@Independent@0@0@7.91@2.28@15@15@93@76@70@58@65@86@76@83@17@34@18@72@28@1@A bustling port, welcome to commerce.
334@Pieria@40.175@22.489@0@2932@Independent@0@0@5.383@8.921@37@19@46@60@67@78@93@45@66@45@94@6@40@13@7@1@A bustling port, welcome to commerce.
340@Pylos@37.028@21.695@0@7226@Independent@0@0@0.097@0.517@20@56@52@85@65@84@29@73@9@28@19@17@42@30@20@1@A bustling port, welcome to commerce.
342@Rhebas@41.055@29.35725@0@9100@Independent@0@0@0.463@0.185@40@38@40@51@74@75@69@23@92@51@60@31@82@43@64@1@A bustling port, welcome to commerce.
345@Rhone River@43.330833@4.845556@0@5850@Independent@0@0@3.698@0.791@13@76@71@25@71@65@15@72@27@54@60@94@97@37@71@0@A bustling port, welcome to commerce.
346@Rhyndakos@40.393339@28.511438@0@7217@Independent@0@0@6.528@20.626@33@19@47@47@35@42@93@82@54@90@22@3@78@94@76@1@A bustling port, welcome to commerce.
349@River Callichorus@41.40796@31.68197@0@1974@Independent@0@0@0.119@0.039@43@51@99@92@13@99@39@48@7@28@70@5@7@3@6@1@A bustling port, welcome to commerce.
350@River Halys@41.67676@35.929529@0@4300@Independent@0@0@8.851@7.982@51@85@85@39@97@36@26@94@55@17@57@56@71@54@22@1@A bustling port, welcome to commerce.
359@Sangarius@41.1264@30.6489@0@9947@Independent@0@0@1.031@0.329@74@62@26@90@7@62@16@75@15@20@67@95@58@95@92@1@A bustling port, welcome to commerce.
360@Scylla@38.245833@15.6325@0@9491@Independent@0@0@8.517@3.32@1@3@56@3@78@5@99@65@88@6@13@47@95@24@29@0@A bustling port, welcome to commerce.
363@Sesamus@41.733853@32.397308@0@9573@Independent@0@0@7.09@1.85@36@12@43@25@58@44@94@5@50@38@31@99@37@52@60@1@A bustling port, welcome to commerce.
365@Siphai@38.181242@23.036561@0@2542@Independent@0@0@7.013@2.077@11@34@86@24@53@74@64@0@90@89@68@14@84@45@30@1@A bustling port, welcome to commerce.
366@Skiathos@39.166667@23.483333@0@2555@Independent@0@0@4.407@2.157@53@4@53@83@18@65@50@52@22@60@31@48@63@97@92@1@A bustling port, welcome to commerce.
368@Sparta@37.073678@22.430937@0@4147@Independent@0@0@1.55@0.888@1@32@74@71@80@2@96@58@94@83@40@36@12@49@17@1@A bustling port, welcome to commerce.
370@Stoechades@43.5@6@0@7217@Independent@0@0@4.896@1.715@55@90@91@32@68@37@11@99@70@13@93@92@79@59@96@1@A bustling port, welcome to commerce.
371@Syrtis@34@10.416667@0@6316@Independent@0@0@0.95@0.232@80@71@42@28@90@62@9@73@94@82@63@55@32@35@88@1@A bustling port, welcome to commerce.
376@Thebes@38.319236@23.317355@0@8718@Independent@0@0@1.061@0.34@64@4@79@96@21@61@84@43@64@16@1@88@73@78@62@1@A bustling port, welcome to commerce.
380@Thermodon@41.193956@36.942498@0@7648@Independent@0@0@0.237@0.94@22@2@54@4@98@43@75@53@88@20@35@13@1@83@42@1@A bustling port, welcome to commerce.
382@Thrace@42.373156@26.757202@0@4878@Independent@0@0@2.469@0.828@98@25@74@97@33@87@75@2@1@10@66@25@64@58@63@1@A bustling port, welcome to commerce.
384@Thynia@41.119091@28.97644@0@855@Independent@0@0@0.376@0.119@49@81@48@34@83@67@28@34@35@41@87@58@13@79@16@1@A bustling port, welcome to commerce.
385@Thynias@41.072222@30.161111@0@7156@Independent@0@0@0.275@0.093@31@64@3@32@84@80@69@32@46@23@32@38@43@98@17@1@A bustling port, welcome to commerce.
386@Tisaia@39.097668@23.101959@0@2272@Independent@0@0@6.098@1.29@94@25@67@57@59@88@64@15@8@81@59@50@1@91@21@1@A bustling port, welcome to commerce.
387@Titaresia@39.75@22.25@0@686@Independent@0@0@4.363@2.741@74@91@50@50@40@42@23@92@62@62@90@54@66@75@6@1@A bustling port, welcome to commerce.
388@Tomb of Dolops@39.759288@22.884521@0@7950@Independent@0@0@2.165@3.061@85@91@8@39@75@99@18@69@55@91@51@72@85@97@68@0@A bustling port, welcome to commerce.
392@Wandering Rocks@38.132072@15.600586@0@7425@Independent@0@0@5.797@2.069@29@27@69@9@31@13@17@30@78@12@32@4@14@5@92@0@A bustling port, welcome to commerce.
402@Phasis River@42.149957@41.667432@0@2932@Independent@0@0@1.265@0.654@92@14@95@5@32@7@71@72@23@7@38@37@65@96@37@1@A bustling port, welcome to commerce.
403@Elba@42.761833@10.240833@0@7226@Independent@0@0@2.647@0.722@91@39@26@49@39@2@46@39@29@36@54@29@48@56@92@1@A bustling port, welcome to commerce.
67@Lemnos@39.916667@25.25@0@2542@Independent@0@0@5.446@22.053@94@99@30@40@0@94@11@64@91@11@52@74@42@21@50@1@A bustling port, welcome to commerce.
